audio_recording_id,start_time_seconds,end_time_seconds,low_frequency_hertz,high_frequency_hertz,tags,Powerful owl,Barking owl,Southern boobook,Eastern barn owl,Masked owl,Other birds,Koala,Possum,Insects,Frogs,Car,Nothing,Wind / rain,Something else
40646,911,921,0,11025,102:Powerful Owl,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
40647,1864,1874,0,11025,114:birds|104:Car|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO
40647,1005,1015,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,YES
40647,43,53,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40648,366,376,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40656,7033,7043,0,11025,114:birds|105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO
40656,490,500,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40658,3646,3656,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40658,1290,1300,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40660,315,325,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40660,5945,5955,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40660,6867,6877,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
40662,1416,1426,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40667,4478,4488,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40667,5105,5115,0,11025,114:birds|105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO
40669,57,67,0,11025,105:Insects|115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO
40671,1695,1705,0,11025,108:Eastern Barn Owl|114:birds|105:Insects,NO,NO,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40672,5561,5571,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40672,4775,4785,0,11025,114:birds|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO
40672,338,348,0,11025,114:birds|115:frogs|104:Car,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO
40674,2121,2131,0,11025,105:Insects|104:Car,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO
40676,159,169,0,11025,114:birds|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO
40679,4790,4800,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40686,3156,3166,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40687,1418,1428,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40687,302,312,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40688,1635,1645,0,11025,102:Powerful Owl,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
40691,133,143,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40691,1988,1998,0,11025,114:birds|104:Car,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
40692,6083,6093,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40692,2226,2236,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
40694,2913,2923,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40694,1146,1156,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40702,0,10,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40702,786,796,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40704,701,711,0,11025,105:Insects|115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO
40704,6112,6122,0,11025,114:birds|105:Insects|115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,YES,NO
40708,4733,4743,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40708,3534,3544,0,11025,105:Insects|104:Car,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO
40710,35,45,0,11025,92:Masked Owl,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
40710,7037,7047,0,11025,114:birds|105:Insects|115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,YES,NO
40712,1968,1978,0,11025,105:Insects|104:Car,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO
40712,2929,2939,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40714,5657,5667,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40714,1627,1637,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
40715,42,52,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40715,4693,4703,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES
40717,2832,2842,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40719,969,979,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40728,4751,4761,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40728,4981,4991,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40728,282,292,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40733,904,914,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40734,1284,1294,0,11025,104:Car|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO
40734,288,298,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40738,2185,2195,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40739,1364,1374,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40739,1502,1512,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
40739,1364,1374,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
40739,1502,1512,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES
40739,4322,4332,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40741,1308,1318,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40742,3179,3189,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40749,0,10,0,11025,105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES
40828,5842,5852,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
40828,5846,5856,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES
40828,1389,1399,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40828,5846,5856,0,11025,108:Eastern Barn Owl|114:birds|116:wind|117:rain,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
40828,1389,1399,0,11025,115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO
40828,5846,5856,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40828,1389,1399,0,11025,109:Koala|115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO
40828,5846,5856,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40830,4100,4110,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40830,6257,6267,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40832,682,692,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
40837,107,117,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40838,237,247,0,11025,106:Barking Owl|114:birds,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
40838,1511,1521,0,11025,114:birds|105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO
40839,3922,3932,0,11025,114:birds|105:Insects|115:frogs|104:Car,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,NO,NO,NO
40839,3366,3376,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40843,876,886,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40846,2583,2593,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40847,288,298,0,11025,105:Insects|115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO
40847,986,996,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40848,6953,6963,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40848,6501,6511,0,11025,105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO
40848,6953,6963,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40848,6501,6511,0,11025,105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES
40848,6953,6963,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40848,6501,6511,0,11025,105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO
40848,6953,6963,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40848,6501,6511,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
40848,6953,6963,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40848,6501,6511,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40848,6953,6963,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40848,6501,6511,0,11025,105:Insects|115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO
40848,6953,6963,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40848,1334,1344,0,11025,107:Southern Boobook|105:Insects|115:frogs,NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40852,253,263,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40853,4666,4676,0,11025,114:birds|105:Insects|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,NO
40855,4985,4995,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40855,3544,3554,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40859,2926,2936,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40861,2857,2867,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40863,1,11,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40864,4098,4108,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40867,5437,5447,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40868,2980,2990,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40869,2679,2689,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
40872,0,10,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40873,6727,6737,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40873,1992,2002,0,11025,105:Insects|104:Car|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO
40879,1350,1360,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
40879,1410,1420,0,11025,114:birds|115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,YES,NO
40879,1350,1360,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40879,1410,1420,0,11025,114:birds|105:Insects|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,NO
40881,2398,2408,0,11025,105:Insects|104:Car,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO
40883,995,1005,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40883,1586,1596,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40884,5584,5594,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40885,401,411,0,11025,115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO
40885,640,650,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40888,1658,1668,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40890,3362,3372,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40891,2333,2343,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40891,4525,4535,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40891,5371,5381,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40894,507,517,0,11025,114:birds|105:Insects|104:Car,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO
40894,6808,6818,0,11025,105:Insects|104:Car,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO
40896,5873,5883,0,11025,114:birds|105:Insects|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,NO
40900,5122,5132,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40900,6458,6468,0,11025,105:Insects|104:Car,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO
40906,6269,6279,0,11025,114:birds|105:Insects|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES
40906,4261,4271,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
40906,6269,6279,0,11025,114:birds|105:Insects|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES
40906,4261,4271,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40906,6269,6279,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40906,4261,4271,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40906,6269,6279,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40906,4261,4271,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40906,6269,6279,0,11025,114:birds|105:Insects|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,NO
40906,4261,4271,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40906,6269,6279,0,11025,114:birds|105:Insects|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,NO
40906,4261,4271,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40906,6269,6279,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
40908,832,842,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40908,834,844,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40910,3820,3830,0,11025,105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO
40910,4135,4145,0,11025,105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO
40911,5566,5576,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40911,3415,3425,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40913,5616,5626,0,11025,106:Barking Owl,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
40913,6575,6585,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40915,222,232,0,11025,105:Insects|104:Car,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES
40917,1928,1938,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40922,3101,3111,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40922,2551,2561,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40938,2912,2922,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40941,3810,3820,0,11025,108:Eastern Barn Owl|105:Insects|115:frogs|116:wind|117:rain,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO
40944,3617,3627,0,11025,106:Barking Owl|105:Insects|116:wind|117:rain,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO
40944,43,53,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40945,5869,5879,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40948,92,102,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40952,6613,6623,0,11025,114:birds|105:Insects|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,NO
40952,6612,6622,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40954,1739,1749,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
40956,6360,6370,0,11025,105:Insects|115:frogs|104:Car,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES
40959,123,133,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40959,75,85,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40959,123,133,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40959,75,85,0,11025,105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES
40959,75,85,0,11025,115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO
40959,123,133,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40959,75,85,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40959,75,85,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40959,123,133,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40960,5916,5926,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40962,3911,3921,0,11025,105:Insects|115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO
40962,2016,2026,0,11025,108:Eastern Barn Owl|116:wind|117:rain,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40962,2954,2964,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40964,4066,4076,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
40964,1410,1420,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40964,1410,1420,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40965,2028,2038,0,11025,106:Barking Owl|105:Insects,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40965,2385,2395,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40965,1934,1944,0,11025,107:Southern Boobook|105:Insects|115:frogs,NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40966,3145,3155,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40969,3881,3891,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
40969,2984,2994,0,11025,115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO
40969,5769,5779,0,11025,105:Insects|115:frogs|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO
40970,910,920,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40975,4552,4562,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
40980,2734,2744,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40981,36,46,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
40985,5397,5407,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
40990,6044,6054,0,11025,106:Barking Owl|105:Insects,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
40990,889,899,0,11025,114:birds|104:Car|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO
40992,2283,2293,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40992,4130,4140,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
40993,6367,6377,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
40993,1081,1091,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
40994,1295,1305,0,11025,102:Powerful Owl|106:Barking Owl,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
40996,3287,3297,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
41007,3761,3771,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
41007,799,809,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
41015,4029,4039,0,11025,108:Eastern Barn Owl|114:birds|105:Insects,NO,NO,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
41017,400,410,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
